ID,Tags,Transcripts Rec'd,Transcripts Req'd,Letters Rec'd,Dept,Degree,Research Interests,Schools Attended,UG GPA,UG GPA SCALE,UG GPA (N),GRAD GPA,GRAD GPA SCALE,GRAD GPA (N),GREV,GREV%,GREV (N),GREQ,GREQ%,GREQ (N),GREA,GREA%,GREA (N),GRESubjName,GRESubjScore,GRESubj%,TOEFL,IELTS,EFL (N),Gender,Ethnicity,CA Res,For/Dom,Number of Reviews,Ratings,Avg. Rating,Admitted
1123326,FAIL FIRST FILTER|LOW QUANTITATIVE,3,3,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| HIGH PERFORMANCE COMPUTING,"UNIV OF CALIF EXTENSION SB,SANTA BARBARA CC,UC SANTA BARBARA",3.3,4,0.825,,,,162 (official),90,3.418367346938794,161 (official),79,-0.9693877551020194,5 (official),93,0.7653061224489797,,,,,,,M,European/European descent,Y,Domestic,0,,,No
1633679,ARDEN'S LIST|DAVIS' LIST|MILLER'S LIST,1,1,3,CMPS,PhD," COMPUTER SECURITY| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| STORAGE SYSTEMS",WEST BENGAL UNIV OF TECH,9.36,10,0.9359999999999999,,,,163 (official),92,10.4887218045113,168 (official),95,4.621553884711801,3 (official),17,-0.6654135338345863,,,,113 (official),,0.9416666666666667,F,Asian Indian,N,Foreign: India,2,"8,9",8.5,Yes
1633393,FAIL FIRST FILTER|LOW QUANTITATIVE,2,2,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION","MAHARASHTRA STATE BOARD OF TECHNICAL EDUCATION,MUMBAI UNIV",73.1,,,,,,148 (official),38,-4.5112781954887,158 (official),70,-5.378446115288199,3.5 (official),42,-0.16541353383458635,,,,100 (official),,0.8333333333333334,M,Asian Indian,N,Foreign: India,0,,,No
1633521,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| HUMAN COMPUTER INTERACTION| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,VISVESWARAIAH TECH UNIV,8.15,10,0.8150000000000001,,,,150 (official),47,-2.5112781954887,159 (official),73,-4.378446115288199,3 (official),17,-0.6654135338345863,,,,105 (official),,0.875,M,Not Specified,N,Foreign: India,0,,,No
1634512,FAIL FIRST FILTER|LOW LETTER KNOWLEDGE,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| COMPUTER GAMES AND DIGITAL MEDIA| ARTIFICIAL INTELLIGENCE,MANIPAL UNIV,8.33,10,0.833,,,,163 (official),92,10.4887218045113,170 (official),97,6.621553884711801,4.5 (official),82,0.8345864661654137,,,,119 (official),,0.9916666666666667,M,Asian Indian,N,Foreign: India,0,,,No
1633637,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," MACHINE LEARNING| HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION",GURU GOBIND SINGH INDRAPRASTHA UNIV,81.2,,,,,,152 (official),55,-0.5112781954886998,161 (official),79,-2.378446115288199,4.5 (official),82,0.8345864661654137,,,,105 (official),,0.875,F,Asian Indian,N,Foreign: India,0,,,No
1632699,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,ANNA UNIV,9.05,10,0.905,,,,152 (official),55,-0.5112781954886998,164 (official),87,0.6215538847118012,4.5 (official),82,0.8345864661654137,,,,103 (official),,0.8583333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1633443,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," ALGORITHMS AND THEORY| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",ANNA UNIV,7.48,10,0.748,,,,157 (official),75,4.4887218045113,164 (official),87,0.6215538847118012,3.5 (official),42,-0.16541353383458635,,,,112 (official),,0.9333333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1634782,FAIL FIRST FILTER|LOW QUANTITATIVE|LOW TOEFL,1,1,4,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY| DATA SCIENCE AND ANALYTICS,VISVESWARAIAH TECH UNIV,73.5,,,,,,145 (official),26,-7.5112781954887,160 (official),76,-3.378446115288199,3 (official),17,-0.6654135338345863,,,,86 (official),,0.7166666666666667,M,Asian Indian,N,Foreign: India,0,,,No
1630779,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, DATA MANAGEMENT SYSTEMS| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DEEP LEARNING,PUNE INST OF COMPUTER TECH,3.51,4,0.8775,,,,151 (official),51,-7.581632653061206,164 (official),87,2.0306122448979806,4.5 (official),82,0.26530612244897966,,,,105 (official),,0.875,M,Asian Indian,N,Domestic,0,,,No
1574461,ANDRE'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,MUMBAI UNIV,8.69,10,0.869,,,,153 (official),60,0.4887218045113002,170 (official),97,6.621553884711801,4 (official),59,0.33458646616541365,,,,109 (official),,0.9083333333333333,M,Asian Indian,N,Foreign: India,1,2,2,No
1632468,ANDRE'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",PUNE INST OF COMPUTER TECH,3.66,4,0.915,,,,149 (official),42,-3.5112781954887,170 (official),97,6.621553884711801,4 (official),59,0.33458646616541365,,,,99 (official),,0.825,M,Asian Indian,N,Foreign: India,1,6,6,No
1634922,FAIL FIRST FILTER|LOW GPA 10 SCALE,2,2,1,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| ALGORITHMS AND THEORY,"TATA INST OF SOCIAL SCI,INDIAN INST OF INFO TECH",6.06,10,0.606,6.7,10,0.67,155 (self),68,2.4887218045113,167 (self),93,3.621553884711801,3.5 (self),42,-0.16541353383458635,,,,109 (self),,0.9083333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1634659,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,1,CMPS,MS, ALGORITHMS AND THEORY| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,Gandhi Inst of Tech & Mgmt GITAM,6.81,10,0.6809999999999999,,,,153 (self),60,0.4887218045113002,160 (self),76,-3.378446115288199,3 (self),17,-0.6654135338345863,,,,100 (self),,0.8333333333333334,M,Asian Indian,N,Foreign: India,0,,,No
1631047,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,ANNA UNIV,7.946,10,0.7946,,,,155 (official),68,2.4887218045113,162 (official),82,-1.3784461152881988,4 (official),59,0.33458646616541365,,,,109 (official),,0.9083333333333333,F,Asian Indian,N,Foreign: India,0,,,No
1631313,FAIL FIRST FILTER|LOW GPA 100 SCALE,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION",MUMBAI UNIV,69.5,,,,,,156 (official),72,3.4887218045113,168 (official),95,4.621553884711801,4 (official),59,0.33458646616541365,,,,111 (official),,0.925,M,Asian Indian,N,Foreign: India,0,,,No
1634424,FAIL FIRST FILTER|LOW LETTER KNOWLEDGE|LOW QUANTITATIVE,1,1,3,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| ALGORITHMS AND THEORY,MUMBAI UNIV,8.08,10,0.808,,,,155 (official),68,2.4887218045113,164 (official),87,0.6215538847118012,4 (official),59,0.33458646616541365,,,,108 (official),,0.9,F,Asian Indian,N,Foreign: India,0,,,No
1634881,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS,GURU GOBIND SINGH INDRAPRASTHA UNIV,73.99,,,,,,157 (official),75,4.4887218045113,164 (official),87,0.6215538847118012,4 (official),59,0.33458646616541365,,,,101 (official),,0.8416666666666667,M,Asian Indian,N,Foreign: India,0,,,No
1357398,FAIL FIRST FILTER|LOW QUANTITATIVE,1,2,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| COMPUTER SECURITY,"RENSSELAER POLYTECHNIC INST,DE ANZA COLLEGE",3.68,4,0.92,,,,157 (official),75,-1.581632653061206,164 (official),87,2.0306122448979806,4.5 (official),82,0.26530612244897966,,,,,,,F,Asian Indian,U,Domestic,0,,,No
1349285,ANDRE'S LIST,1,2,3,CMPS,MS," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION","UNIV SOUTHERN CALIFORNIA,UC SANTA BARBARA",3.33,4,0.8325,,,,165 (official),95,6.418367346938794,170 (official),97,8.03061224489798,3 (official),17,-1.2346938775510203,,,,,,,M,European/European descent,Y,Domestic,1,7,7,No
1631465,ACHLIOPTAS LIST|COMANDUR LIST|COMANDUR'S LIST,1,1,3,CMPS,PhD, ALGORITHMS AND THEORY| COMPUTER SECURITY,SANTA CLARA UNIVERSITY,3.822,4,0.9555,,,,154 (official),64,-4.581632653061206,161 (official),79,-0.9693877551020194,5 (official),93,0.7653061224489797,,,,,,,M,European/European descent,Y,Domestic,3,"6,7,9",7.33,Yes
1248219,FAIL FIRST FILTER,2,3,3,CMPS,MS, MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| HUMAN COMPUTER INTERACTION,"SANTIAGO CANYON COLLEGE,IRVINE VALLEY COLL,UNIV OF CALIF SANTA CRUZ",3.25,4,0.8125,,,,157 (official),75,-1.581632653061206,157 (official),67,-4.969387755102019,4.5 (official),82,0.26530612244897966,,,,,,,M,Vietnamese/Vietnamese-American,Y,Domestic,0,,,No
1634784,FAIL FIRST FILTER|LOW GPA 4 SCALE|LOW QUANTITATIVE,1,1,3,CMPS,MS," COMPUTER GAMES AND DIGITAL MEDIA| DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING",UNIV ROCHESTER,3.1,4,0.775,,,,154 (official),64,-4.581632653061206,158 (official),70,-3.9693877551020194,3.5 (official),42,-0.7346938775510203,,,,,,,M,Vietnamese/Vietnamese-American,Y,Domestic,0,,,No
1578341,ACHLIOPTAS LIST|COMANDUR LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION,"UC SAN DIEGO,STANFORD UNIVERSITY",3.9,4,0.975,3.5,4,0.875,141 (official),14,0.0,159 (official),73,0.0,3 (official),17,0.0,,,,,,,M,Not Specified,N,Foreign: Vietnam,3,"4,6,8",6,No
1444927,HELMBOLD'S LIST|VISHY'S LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| ALGORITHMS AND THEORY,"Univ of Tehran,Shiraz Univ",16.81,20,0.8404999999999999,16.51,20,0.8255000000000001,146 (official),30,-0.9090909090909065,164 (official),87,2.636363636363626,3 (official),17,-0.31818181818181834,,,,102 (official),,0.85,M,Iranian,N,Foreign: Iran,1,4,4,No
1634322,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING,UC SANTA BARBARA,3.09,4,0.7725,,,,165 (official),95,6.418367346938794,170 (official),97,8.03061224489798,4.5 (official),82,0.26530612244897966,,,,,,,M,European/European descent,Y,Domestic,0,,,No
1634535,FAIL FIRST FILTER|LOW ANALYTIC|LOW GPA 4 SCALE,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| COMPUTER GAMES AND DIGITAL MEDIA| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES",MEIJI UNIV,3.02,Other,,,,,147 (official),34,-0.5,170 (official),97,0.0,2.5 (official),7,-0.75,,,,92 (official),,0.7666666666666667,M,Japanese/Japanese-American,N,Foreign: Japan,0,,,No
1578294,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| ALGORITHMS AND THEORY,Savitribai Phule Pune University,65,,,,,,153 (official),60,0.4887218045113002,163 (official),85,-0.3784461152881988,3.5 (official),42,-0.16541353383458635,,,,98 (official),,0.8166666666666667,F,Asian Indian,N,Foreign: India,0,,,No
1632683,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| STORAGE SYSTEMS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| OPERATING SYSTEMS, NETWORKS",PUNE INST OF COMPUTER TECH,3.45,4,0.8625,,,,156 (official),72,3.4887218045113,162 (official),82,-1.3784461152881988,4 (official),59,0.33458646616541365,,,,112 (official),,0.9333333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1634596,ANDRE'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS",MUMBAI UNIV,8.72,10,0.8720000000000001,,,,154 (official),64,1.4887218045113002,167 (official),93,3.621553884711801,4.5 (official),82,0.8345864661654137,,,,106 (official),,0.8833333333333333,F,Asian Indian,N,Foreign: India,1,7,7,No
1592698,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,OSMANIA UNIV,8.89,10,0.889,,,,148 (official),38,-4.5112781954887,163 (official),85,-0.3784461152881988,4 (official),59,0.33458646616541365,,,,101 (official),,0.8416666666666667,M,Not Specified,N,Foreign: India,0,,,No
1635402,MALTZAHN'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| STORAGE SYSTEMS| COMPUTER SECURITY",Visvesvaraya Tech Univ,74,,,,,,152 (official),55,-0.5112781954886998,164 (official),87,0.6215538847118012,3 (official),17,-0.6654135338345863,,,,96 (official),,0.8,F,Asian Indian,N,Foreign: India,0,,,No
1632679,COMANDUR LIST|DE ALFARO'S LIST|GETOOR'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"Nat Inst of Tech Karnataka,Indian Institute of Science",8.81,10,0.881,6.2,Other,,152 (official),55,-0.5112781954886998,170 (official),97,6.621553884711801,3.5 (official),42,-0.16541353383458635,,,,108 (official),,0.9,M,Not Specified,N,Foreign: India,2,"6,10",8,Yes
1633136,FAIL FIRST FILTER|LOW GPA 10 SCALE,1,1,3,CMPS,MS, ALGORITHMS AND THEORY| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,GUJARAT TECHNOLOGICAL UNIV,7.17,10,0.717,,,,157 (official),75,4.4887218045113,170 (official),97,6.621553884711801,4.5 (official),82,0.8345864661654137,,,,113 (official),,0.9416666666666667,M,Asian Indian,N,Foreign: India,0,,,No
1631625,ARDEN'S LIST|COMANDUR'S LIST|FLANAGAN'S LIST|INTERVIEW LIST|TEN LIST,1,1,3,CMPS,PhD," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",HARVEY MUDD COLLEGE,3.91,4,0.9775,,None,,168 (official),98,9.418367346938794,170 (official),97,8.03061224489798,5 (official),93,0.7653061224489797,,,,,,,M,European/European descent,U,Domestic,3,"7,10,10",9,Yes
1631970,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",ISTANBUL BILGI UNIV,3.47,4,0.8675,,,,147 (self),34,-6.142857142857139,165 (self),89,-2.142857142857139,3 (self),17,-0.7857142857142856,,,,,7.5 (official),0.8333333333333334,M,European/European descent,N,Foreign: Turkey,0,,,No
1634562,ANDRE'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,BIRLA INST OF TECH & SCIENCE,8.36,10,0.836,,,,163 (self),92,10.4887218045113,170 (self),97,6.621553884711801,4 (self),59,0.33458646616541365,,,,109 (self),,0.9083333333333333,M,Asian Indian,N,Foreign: India,1,7,7,No
1632041,FAIL FIRST FILTER|LOW ANALYTIC|LOW GPA 4 SCALE|LOW VERBAL,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER GAMES AND DIGITAL MEDIA| DATA SCIENCE AND ANALYTICS,NATIONAL CHENG KUNG UNIV,3.12,4,0.78,3.7,4,0.925,141 (official),14,-8.106382978723389,170 (official),97,2.8085106382978893,2.5 (official),7,-0.5106382978723403,,,,93 (official),,0.775,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1634924,ALVARO'S LIST|ARDEN'S LIST|FLANAGAN'S LIST,2,2,3,CMPS,PhD, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA MANAGEMENT SYSTEMS,"UNIV OF CALGARY,ISLAMIC AZAD UNIV",15.69,20,0.7845,3.7,4,0.925,148 (official),38,1.0909090909090935,158 (official),70,-3.363636363636374,3 (official),17,-0.31818181818181834,,,,,,,F,Iranian,N,Foreign: Iran,1,4,4,No
1634442,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION",Visvesvaraya Tech Univ,9.34,10,0.9339999999999999,,,,156 (official),72,3.4887218045113,164 (official),87,0.6215538847118012,4 (official),59,0.33458646616541365,,,,114 (official),,0.95,F,Asian Indian,N,Foreign: India,0,,,No
1632495,FAIL FIRST FILTER|LOW GPA 100 SCALE,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",NATIONAL TAIWAN UNIV,78.7,,,,,,152 (official),55,2.8936170212766115,167 (official),93,-0.19148936170211073,3.5 (official),42,0.4893617021276597,,,,94 (official),,0.7833333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1634637,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| ALGORITHMS AND THEORY| COMPUTER SECURITY",Savitribai Phule Pune University,60,,,,,,151 (official),51,-1.5112781954886998,164 (official),87,0.6215538847118012,3 (official),17,-0.6654135338345863,,,,106 (official),,0.8833333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1571132,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",GURU GOBIND SINGH INDRAPRASTHA UNIV,78.3,,,,,,148 (official),38,-4.5112781954887,164 (official),87,0.6215538847118012,3.5 (official),42,-0.16541353383458635,,,,111 (official),,0.925,M,Asian Indian,N,Foreign: India,0,,,No
1632469,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,4,CMPS,MS," DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING",UNIVERSITY OF MUMBAI,3.3,4,0.825,,,,158 (official),80,5.4887218045113,154 (official),55,-9.378446115288199,4.5 (official),82,0.8345864661654137,,,,101 (official),,0.8416666666666667,F,Asian Indian,N,Foreign: India,0,,,No
1634376,DE ALFARO'S LIST|WALKER'S LIST|ZHANG'S LIST,2,2,3,CMPS,PhD," NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION","UNIV OF STUTTGART,SAN JOSE STATE UNIV",3.063,4,0.76575,1.4,Other,,167 (official),98,8.418367346938794,168 (official),95,6.030612244897981,4.5 (official),82,0.26530612244897966,,,,,,,M,Not Specified,U,Domestic,2,"4,4",4,No
1427802,GETOOR'S LIST|PANG LIST|VISHY'S LIST|WALKER'S LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,UNIV OF CALIF SANTA CRUZ,3.33,4,0.8325,,,,154 (official),64,1.4887218045113002,156 (official),63,-7.378446115288199,4 (official),59,0.33458646616541365,,,,,,,F,Asian Indian,N,Foreign: India,2,"1,4",2.5,No
1634891,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS| MACHINE LEARNING,COEP COLLEGE OF ENGINEERING PUNE,8.9,10,0.89,,,,158 (official),80,5.4887218045113,165 (official),89,1.6215538847118012,4 (official),59,0.33458646616541365,,,,110 (official),,0.9166666666666666,M,Asian Indian,N,Foreign: India,0,,,No
1631455,FAIL FIRST FILTER|LOW LETTER OVERALL|LOW QUANTITATIVE,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION| HUMAN COMPUTER INTERACTION",MUMBAI UNIV,67.5,,,,,,149 (official),42,-3.5112781954887,161 (official),79,-2.378446115288199,3 (official),17,-0.6654135338345863,,,,103 (official),,0.8583333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1631055,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA MANAGEMENT SYSTEMS| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS","Shanmugha Arts, Sci, Tech & Research Academy Univ",7.644,10,0.7644,,,,151 (official),51,-1.5112781954886998,161 (official),79,-2.378446115288199,3.5 (official),42,-0.16541353383458635,,,,104 (official),,0.8666666666666667,M,Asian Indian,N,Foreign: India,0,,,No
1634524,FAIL FIRST FILTER|LOW GPA 10 SCALE,1,1,3,CMPS,MS, MACHINE LEARNING| STORAGE SYSTEMS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS DBMS,RAJIV GANDHI TECH UNIV,7.39,10,0.739,,,,149 (official),42,-3.5112781954887,168 (official),95,4.621553884711801,3 (official),17,-0.6654135338345863,,,,91 (official),,0.7583333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1633400,ARDEN'S LIST|GARCIA LUNA (JJ) LIST|LONG'S LIST|MILLER'S LIST|OBRACZKA'S LIST,1,1,3,CMPS,PhD, COMPUTER SECURITY| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,ISLAMIC AZAD UNIV,16.56,20,0.828,,,,152 (official),55,5.0909090909090935,161 (official),79,-0.36363636363637397,4 (official),59,0.6818181818181817,,,,104 (official),,0.8666666666666667,F,Iranian,N,Foreign: Iran,2,"2,5",3.5,No
1634343,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING| VIRTUAL REALITY,GUJARAT TECHNOLOGICAL UNIV,7.38,10,0.738,,,,150 (official),47,-2.5112781954887,163 (official),85,-0.3784461152881988,3 (official),17,-0.6654135338345863,,,,99 (official),,0.825,M,Asian Indian,N,Foreign: India,0,,,No
1634500,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| COMPUTER GAMES AND DIGITAL MEDIA,GUJARAT TECHNOLOGICAL UNIV,7.81,10,0.7809999999999999,,,,150 (official),47,-2.5112781954887,164 (official),87,0.6215538847118012,3 (official),17,-0.6654135338345863,,,,99 (official),,0.825,M,Asian Indian,N,Foreign: India,0,,,No
1634558,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| ALGORITHMS AND THEORY| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,MUMBAI UNIV,7.29,10,0.729,,,,152 (official),55,-0.5112781954886998,164 (official),87,0.6215538847118012,3 (official),17,-0.6654135338345863,,,,97 (official),,0.8083333333333333,M,Asian Indian,N,Foreign: India,0,,,No
1633660,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,4,CMPS,MS, DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS| MACHINE LEARNING,SIKSHA O ANUSANDHAN UNIV,8.71,10,0.8710000000000001,,,,151 (official),51,-1.5112781954886998,159 (official),73,-4.378446115288199,4 (official),59,0.33458646616541365,,,,95 (official),,0.7916666666666666,M,Not Specified,N,Foreign: India,0,,,No
1634609,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER SECURITY| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,SANTA CLARA UNIVERSITY,3.4,4,0.85,,None,,161 (official),88,2.418367346938794,159 (official),73,-2.9693877551020194,4.5 (official),82,0.26530612244897966,,,,,,,M,European/European descent,Y,Domestic,0,,,No
1578409,ANDRE'S LIST,1,1,3,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,National Institute of Technology Tiruchirapall,8.1,10,0.8099999999999999,,,,155 (official),68,2.4887218045113,168 (official),95,4.621553884711801,3.5 (official),42,-0.16541353383458635,,,,110 (official),,0.9166666666666666,M,Asian Indian,N,Foreign: India,1,7,7,No
1633345,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| HUMAN COMPUTER INTERACTION| ALGORITHMS AND THEORY,UC SAN DIEGO,3.581,4,0.89525,,,,167 (official),98,8.418367346938794,163 (official),85,1.0306122448979806,4 (official),59,-0.23469387755102034,,,,,,,M,European/European descent,Y,Domestic,0,,,No
1634860,ANDRE'S LIST,2,2,5,CMPS,MS, ALGORITHMS AND THEORY| MACHINE LEARNING| BIOCOMPUTING,"UNIV OF CALIF BERKELEY,DE ANZA COLLEGE",3.59,4,0.8975,,,,169 (official),99,10.418367346938794,169 (official),97,7.030612244897981,4.5 (official),82,0.26530612244897966,,,,,,,M,Iranian,Y,Domestic,1,10,10,Yes
1633583,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION| COMPUTER NETWORKS,UNIV OF PUNE,64.9,,,,,,150 (official),47,-2.5112781954887,151 (official),43,-12.378446115288199,4 (official),59,0.33458646616541365,,,,92 (official),,0.7666666666666667,F,Asian Indian,N,Foreign: India,0,,,No
