ID,Tags,Transcripts Rec'd,Transcripts Req'd,Letters Rec'd,Dept,Degree,Research Interests,Schools Attended,UG GPA,UG GPA SCALE,UG GPA (N),GRAD GPA,GRAD GPA SCALE,GRAD GPA (N),GREV,GREV%,GREV (N),GREQ,GREQ%,GREQ (N),GREA,GREA%,GREA (N),GRESubjName,GRESubjScore,GRESubj%,TOEFL,IELTS,EFL (N),Gender,Ethnicity,CA Res,For/Dom,Number of Reviews,Ratings,Avg. Rating,Admitted
1634783,DE ALFARO'S LIST|GETOOR'S LIST|WALKER'S LIST,1,1,3,CMPS,PhD, DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING,EAST CHINA UNIV OF SCI & TECH,3.16,4,0.79,3,4,0.75,158 (official),80,7.054466230936811,165 (official),89,-2.350762527233144,3 (official),17,-0.1252723311546844,,,,91 (official),,0.7583333333333333,M,Not Specified,N,Foreign: People's Republic of China,1,1,1,No
1634444,LUCAS' LIST,5,5,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"UNIVERSITY OF REDLANDS,OREGON STATE UNIVERSITY,CHINESE UNIV OF HONG KONG,PORTLAND STATE UNIVERSITY,UNIV OF OREGON",4.11,Other,,,,,169 (self),99,10.418367346938794,167 (self),93,5.030612244897981,4 (self),59,-0.23469387755102034,,,,,,,M,American Indian/Alaska Native,N,Domestic,1,8,8,Yes
1633493,DE ALFARO'S LIST|GETOOR'S LIST|MCDOWELL LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| COMPUTING FOR SOCIETY| DATA SCIENCE AND ANALYTICS| SOCIAL NETWORKS,"Shiraz Univ of Tech,UNIVERSITY OF QOM",16.2,20,0.8099999999999999,17.5,20,0.875,140 (self),,-6.9090909090909065,166 (self),,4.636363636363626,3 (self),,-0.31818181818181834,,,,,7.5 (self),0.8333333333333334,F,Other Spanish-American/Latino,N,Foreign: Iran,1,4,4,No
1578427,LONG'S LIST|MALTZAHN'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD," MACHINE LEARNING| COMPUTER SECURITY| DATA VISUALIZATION, GRAPHICS AND VISION",UNIV CONNECTICUT,3.269,4,0.81725,3.54,4,0.885,158 (official),80,-0.5816326530612059,156 (official),63,-5.969387755102019,4.5 (official),82,0.26530612244897966,,,,,,,M,Not Specified,N,Domestic,2,"4,6",5,Yes
1631452,,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,WEST BENGAL UNIV OF TECH,8.21,10,0.8210000000000001,,,,150 (official),47,-2.5112781954887,166 (official),91,2.621553884711801,3.5 (official),42,-0.16541353383458635,,,,107 (official),,0.8916666666666667,M,Asian Indian,N,Foreign: India,1,6,6,No
1634857,COMANDUR LIST|GETOOR'S LIST|PANG LIST|WALKER'S LIST,1,1,4,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| HUMAN COMPUTER INTERACTION,SHAHID CHAMARAN UNIV,14.44,20,0.722,,,,161 (official),88,14.090909090909093,163 (official),85,1.636363636363626,4.5 (official),82,1.1818181818181817,,,,114 (official),,0.95,F,Iranian,N,Foreign: Iran,3,"1,1,2",1.33,No
1634564,ACHLIOPTAS LIST|HELMBOLD'S LIST|WARMUTH'S LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,N. I. Lobachevsky State University of Nizhny Novgo,4,5,0.8,,,,145 (official),26,-2.666666666666657,160 (official),76,-1.3333333333333144,2 (official),2,-0.833333333333333,,,,82 (official),,0.6833333333333333,F,Other White/Caucasian,N,Foreign: Russia,2,"1,2",1.5,No
1633716,GETOOR'S LIST|HELMBOLD'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| HUMAN COMPUTER INTERACTION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"INDIANA UNIV BLOOMINGTON,SCRIPPS COLLEGE",3.17,4,0.7925,,,,157 (official),75,-1.581632653061206,154 (official),55,-7.969387755102019,4 (official),59,-0.23469387755102034,,,,,,,F,European/European descent,Y,Domestic,1,4,4,No
1634633,LUCAS' LIST,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,MUMBAI UNIV,8.68,10,0.868,,,,162 (official),90,9.4887218045113,167 (official),93,3.621553884711801,4.5 (official),82,0.8345864661654137,,,,117 (official),,0.975,F,Asian Indian,N,Foreign: India,1,8,8,Yes
1165677,GETOOR'S LIST|KOLAITIS'S LIST|VISHY'S LIST,3,3,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ARTIFICIAL INTELLIGENCE ,"UC LOS ANGELES (UCLA),UC RIVERSIDE,MOORPARK COLLEGE",3.38,4,0.845,,,,156 (official),72,-2.581632653061206,158 (official),70,-3.9693877551020194,4 (official),59,-0.23469387755102034,,,,,,,M,Asian Indian,Y,Domestic,2,"2,2",2,No
1633416,,1,1,3,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,UNIV PHILIPPINES,1.37,Other,,,,,164 (official),94,0.0,159 (official),73,0.0,4.5 (official),82,0.0,,,,116 (official),,0.9666666666666667,F,Filipino/Filipino-American,N,Foreign: Phillipines,1,9,9,Yes
1632620,ANDRE'S LIST,2,2,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,"SHANGHAI JIAO TONG UNIV,SIMON FRASER UNIVERSITY",3.15,4,0.7875,,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,107 (official),,0.8916666666666667,U,Not Specified,N,Foreign: People's Republic of China,2,6,6,No
1633643,ANDRE'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| MACHINE LEARNING| COMPUTER GAMES AND DIGITAL MEDIA,NANJING UNIV,3.38,4,0.845,,,,149 (official),42,-1.9455337690631893,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,95 (official),,0.7916666666666666,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1634334,GETOOR'S LIST|VISHY'S LIST|WARMUTH'S LIST,1,1,2,CMPS,PhD," MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",GONZAGA UNIVERSITY,2.39,4,0.5975,,,,164 (official),94,5.418367346938794,160 (official),76,-1.9693877551020194,3.5 (official),42,-0.7346938775510203,,,,,,,M,Not Specified,N,Domestic,1,4,4,No
1634635,ANDRE'S LIST,3,3,3,CMPS,MS," MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION","SAN DIEGO STATE UNIVERSITY,IRVINE VALLEY COLL,SADDLEBACK COLLEGE",3.41,4,0.8525,,,,163 (official),92,4.418367346938794,168 (official),95,6.030612244897981,4 (official),59,-0.23469387755102034,,,,,,,M,European/European descent,Y,Domestic,1,7,7,No
1634780,ANDRE'S LIST,1,1,4,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION",Indraprastha Inst of Info Tech,9.02,10,0.9019999999999999,,,,155 (official),68,2.4887218045113,168 (official),95,4.621553884711801,4 (official),59,0.33458646616541365,,,,111 (official),,0.925,F,Asian Indian,N,Foreign: India,1,8,8,No
1634571,DE ALFARO'S LIST|GETOOR'S LIST|THAKURTA LIST|WALKER'S LIST,1,1,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,VISVESWARAIAH TECH UNIV,77,,,,,,153 (official),60,0.4887218045113002,164 (official),87,0.6215538847118012,4 (official),59,0.33458646616541365,,,,108 (official),,0.9,F,Not Specified,N,Foreign: India,2,"2,4",3,No
1634580,ALVARO'S LIST|ARDEN'S LIST|FLANAGAN'S LIST,1,1,2,CMPS,PhD, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,NORTHWESTERN POLYTECHNIC UNIV,3.2,Don't Know,,3.28,4,0.82,141 (official),14,-11.5112781954887,141 (official),10,-22.3784461152882,3 (official),17,-0.6654135338345863,,,,,6.5 (self),0.7222222222222222,M,Asian Indian,N,Foreign: India,1,1,1,No
1632060,ALVARO'S LIST|GETOOR'S LIST|THAKURTA LIST|WALKER'S LIST,1,1,4,CMPS,PhD," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATABASES, DISTRIBUTED SYSTEMS",BANGLADESH UNIV OF ENG/TECH,3.78,4,0.945,,,,151 (official),51,2.875,161 (official),79,-1.875,3 (official),17,-0.375,,,,95 (official),,0.7916666666666666,M,Bangladeshi,N,Foreign: Bangladesh,3,"2,4,4",3.33,No
1578425,ACHLIOPTAS LIST|ARDEN'S LIST|FLANAGAN'S LIST,2,2,3,CMPS,PhD, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY| COMPUTER SECURITY,"BENGAL ENGINEERING COLL,Indian Institute of Science",79,,,6.2,Other,,154 (official),64,1.4887218045113002,167 (official),93,3.621553884711801,3.5 (official),42,-0.16541353383458635,,,,103 (official),,0.8583333333333333,F,Asian Indian,N,Foreign: India,1,4,4,Yes
1566541,ACHLIOPTAS LIST|COMANDUR LIST|DE ALFARO'S LIST|PANG LIST|ZHANG'S LIST,3,3,3,CMPS,PhD, DATA MANAGEMENT SYSTEMS| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,"RUTGERS UNIV NEW BRUNSWCK,Univ of Chinese Acad of Sci,HARBIN INSTITUTE OF TECH",89,,,90,,,144 (official),22,-6.945533769063189,166 (official),92,-1.3507625272331438,3 (official),15,-0.1252723311546844,,,,95 (official),,0.7916666666666666,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,3,"4,4,4",4,No
1633679,ARDEN'S LIST|DAVIS' LIST|MILLER'S LIST,1,1,3,CMPS,PhD," COMPUTER SECURITY| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| STORAGE SYSTEMS",WEST BENGAL UNIV OF TECH,9.36,10,0.9359999999999999,,,,163 (official),92,10.4887218045113,168 (official),95,4.621553884711801,3 (official),17,-0.6654135338345863,,,,113 (official),,0.9416666666666667,F,Asian Indian,N,Foreign: India,2,"8,9",8.5,Yes
1574461,ANDRE'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,MUMBAI UNIV,8.69,10,0.869,,,,153 (official),60,0.4887218045113002,170 (official),97,6.621553884711801,4 (official),59,0.33458646616541365,,,,109 (official),,0.9083333333333333,M,Asian Indian,N,Foreign: India,1,2,2,No
1632468,ANDRE'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",PUNE INST OF COMPUTER TECH,3.66,4,0.915,,,,149 (official),42,-3.5112781954887,170 (official),97,6.621553884711801,4 (official),59,0.33458646616541365,,,,99 (official),,0.825,M,Asian Indian,N,Foreign: India,1,6,6,No
1349285,ANDRE'S LIST,1,2,3,CMPS,MS," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION","UNIV SOUTHERN CALIFORNIA,UC SANTA BARBARA",3.33,4,0.8325,,,,165 (official),95,6.418367346938794,170 (official),97,8.03061224489798,3 (official),17,-1.2346938775510203,,,,,,,M,European/European descent,Y,Domestic,1,7,7,No
1631465,ACHLIOPTAS LIST|COMANDUR LIST|COMANDUR'S LIST,1,1,3,CMPS,PhD, ALGORITHMS AND THEORY| COMPUTER SECURITY,SANTA CLARA UNIVERSITY,3.822,4,0.9555,,,,154 (official),64,-4.581632653061206,161 (official),79,-0.9693877551020194,5 (official),93,0.7653061224489797,,,,,,,M,European/European descent,Y,Domestic,3,"6,7,9",7.33,Yes
1578341,ACHLIOPTAS LIST|COMANDUR LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION,"UC SAN DIEGO,STANFORD UNIVERSITY",3.9,4,0.975,3.5,4,0.875,141 (official),14,0.0,159 (official),73,0.0,3 (official),17,0.0,,,,,,,M,Not Specified,N,Foreign: Vietnam,3,"4,6,8",6,No
1444927,HELMBOLD'S LIST|VISHY'S LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| ALGORITHMS AND THEORY,"Univ of Tehran,Shiraz Univ",16.81,20,0.8404999999999999,16.51,20,0.8255000000000001,146 (official),30,-0.9090909090909065,164 (official),87,2.636363636363626,3 (official),17,-0.31818181818181834,,,,102 (official),,0.85,M,Iranian,N,Foreign: Iran,1,4,4,No
1634596,ANDRE'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS",MUMBAI UNIV,8.72,10,0.8720000000000001,,,,154 (official),64,1.4887218045113002,167 (official),93,3.621553884711801,4.5 (official),82,0.8345864661654137,,,,106 (official),,0.8833333333333333,F,Asian Indian,N,Foreign: India,1,7,7,No
1635402,MALTZAHN'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| STORAGE SYSTEMS| COMPUTER SECURITY",Visvesvaraya Tech Univ,74,,,,,,152 (official),55,-0.5112781954886998,164 (official),87,0.6215538847118012,3 (official),17,-0.6654135338345863,,,,96 (official),,0.8,F,Asian Indian,N,Foreign: India,0,,,No
1632679,COMANDUR LIST|DE ALFARO'S LIST|GETOOR'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"Nat Inst of Tech Karnataka,Indian Institute of Science",8.81,10,0.881,6.2,Other,,152 (official),55,-0.5112781954886998,170 (official),97,6.621553884711801,3.5 (official),42,-0.16541353383458635,,,,108 (official),,0.9,M,Not Specified,N,Foreign: India,2,"6,10",8,Yes
1631625,ARDEN'S LIST|COMANDUR'S LIST|FLANAGAN'S LIST|INTERVIEW LIST|TEN LIST,1,1,3,CMPS,PhD," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",HARVEY MUDD COLLEGE,3.91,4,0.9775,,None,,168 (official),98,9.418367346938794,170 (official),97,8.03061224489798,5 (official),93,0.7653061224489797,,,,,,,M,European/European descent,U,Domestic,3,"7,10,10",9,Yes
1634562,ANDRE'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,BIRLA INST OF TECH & SCIENCE,8.36,10,0.836,,,,163 (self),92,10.4887218045113,170 (self),97,6.621553884711801,4 (self),59,0.33458646616541365,,,,109 (self),,0.9083333333333333,M,Asian Indian,N,Foreign: India,1,7,7,No
1634924,ALVARO'S LIST|ARDEN'S LIST|FLANAGAN'S LIST,2,2,3,CMPS,PhD, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA MANAGEMENT SYSTEMS,"UNIV OF CALGARY,ISLAMIC AZAD UNIV",15.69,20,0.7845,3.7,4,0.925,148 (official),38,1.0909090909090935,158 (official),70,-3.363636363636374,3 (official),17,-0.31818181818181834,,,,,,,F,Iranian,N,Foreign: Iran,1,4,4,No
1634376,DE ALFARO'S LIST|WALKER'S LIST|ZHANG'S LIST,2,2,3,CMPS,PhD," NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION","UNIV OF STUTTGART,SAN JOSE STATE UNIV",3.063,4,0.76575,1.4,Other,,167 (official),98,8.418367346938794,168 (official),95,6.030612244897981,4.5 (official),82,0.26530612244897966,,,,,,,M,Not Specified,U,Domestic,2,"4,4",4,No
1427802,GETOOR'S LIST|PANG LIST|VISHY'S LIST|WALKER'S LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,UNIV OF CALIF SANTA CRUZ,3.33,4,0.8325,,,,154 (official),64,1.4887218045113002,156 (official),63,-7.378446115288199,4 (official),59,0.33458646616541365,,,,,,,F,Asian Indian,N,Foreign: India,2,"1,4",2.5,No
1633400,ARDEN'S LIST|GARCIA LUNA (JJ) LIST|LONG'S LIST|MILLER'S LIST|OBRACZKA'S LIST,1,1,3,CMPS,PhD, COMPUTER SECURITY| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,ISLAMIC AZAD UNIV,16.56,20,0.828,,,,152 (official),55,5.0909090909090935,161 (official),79,-0.36363636363637397,4 (official),59,0.6818181818181817,,,,104 (official),,0.8666666666666667,F,Iranian,N,Foreign: Iran,2,"2,5",3.5,No
1578409,ANDRE'S LIST,1,1,3,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,National Institute of Technology Tiruchirapall,8.1,10,0.8099999999999999,,,,155 (official),68,2.4887218045113,168 (official),95,4.621553884711801,3.5 (official),42,-0.16541353383458635,,,,110 (official),,0.9166666666666666,M,Asian Indian,N,Foreign: India,1,7,7,No
1634860,ANDRE'S LIST,2,2,5,CMPS,MS, ALGORITHMS AND THEORY| MACHINE LEARNING| BIOCOMPUTING,"UNIV OF CALIF BERKELEY,DE ANZA COLLEGE",3.59,4,0.8975,,,,169 (official),99,10.418367346938794,169 (official),97,7.030612244897981,4.5 (official),82,0.26530612244897966,,,,,,,M,Iranian,Y,Domestic,1,10,10,Yes
1362006,ACHLIOPTAS LIST|COMANDUR LIST|CS CR|GETOOR'S LIST|THAKURTA LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| COMPUTING FOR SOCIETY,UNIV OF CALIF SANTA CRUZ,3.69,4,0.9225,,,,150 (official),47,-8.581632653061206,153 (official),51,-8.96938775510202,3.5 (official),42,-0.7346938775510203,,,,,,,F,European/European descent,U,Domestic,3,"4,4,9",5.67,No
1633146,DE ALFARO'S LIST|GETOOR'S LIST|WALKER'S LIST|ZHANG'S LIST,1,1,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| CLOUD COMPUTING,HARBIN INSTITUTE OF TECH,3.5,4,0.875,3.8,4,0.95,151 (official),51,0.05446623093681069,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,94 (official),,0.7833333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"1,2",1.5,No
1631364,ANDRE'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| COMPUTER GAMES AND DIGITAL MEDIA,SOUTHEAST MISSOURI STATE UNIV,3.95,4,0.9875,,,,153 (official),60,2.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,,,,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1632372,ANDRE'S LIST,1,1,3,CMPS,MS, DATA MANAGEMENT SYSTEMS| COMPUTER SECURITY| MACHINE LEARNING,SHANDONG JIANZHU UNIVERSITY,3.6,4,0.9,,,,153 (official),60,2.0544662309368107,166 (official),91,-1.3507625272331438,3 (official),17,-0.1252723311546844,,,,,7 (official),0.7777777777777778,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1592626,VISHY'S LIST|WALKER'S LIST|WARMUTH'S LIST,1,1,3,CMPS,PhD," MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",NORTH SOUTH UNIVERISTY,3.7,4,0.925,,,,147 (official),34,-1.125,163 (official),85,0.125,3.5 (official),42,0.125,,,,96 (official),,0.8,M,Bangladeshi,N,Foreign: Bangladesh,1,2,2,No
1634674,DAVIS' LIST|GETOOR'S LIST|PANG LIST|WALKER'S LIST|ZHANG'S LIST,1,1,3,CMPS,PhD, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| COMPUTING FOR SOCIETY,National University of Computer and Emerging Scien,3.61,4,0.9025,,,,152 (official),55,1.5,164 (official),87,5.0,3 (official),17,0.0,,,,,7 (official),0.7777777777777778,M,Pakistani,N,Foreign: Pakistan,2,"1,4",2.5,No
1634446,ANDRE'S LIST,1,1,3,CMPS,MS," COMPUTER GAMES AND DIGITAL MEDIA| DATA VISUALIZATION, GRAPHICS AND VISION",MANIPAL UNIV,8.3,10,0.8300000000000001,,,,165 (official),95,12.4887218045113,170 (official),97,6.621553884711801,4.5 (official),82,0.8345864661654137,,,,111 (official),,0.925,M,Asian Indian,N,Foreign: India,1,7,7,No
1634492,ACHLIOPTAS LIST|COMANDUR LIST|CS CR|KOLAITIS'S LIST|VAN GELDER'S LIST,1,1,3,CMPS,PhD, ALGORITHMS AND THEORY| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,LOUISIANA ST UNIV BATON ROUGE,3.803,4,0.95075,,,,150 (official),47,-8.581632653061206,157 (official),67,-4.969387755102019,4 (official),59,-0.23469387755102034,GMATH,470 (official),8,,,,F,European/European descent,N,Domestic,4,"2,4,4,6",4,No
1634608,DAVIS' LIST|LODHA'S LIST|MANDUCHI LIST|PANG LIST,2,2,3,CMPS,PhD," DATA VISUALIZATION, GRAPHICS AND VISION| HUMAN COMPUTER INTERACTION","HARVEY MUDD COLLEGE,CAL POLY POMONA",2.53,4,0.6325,,,,158 (official),80,-0.5816326530612059,160 (official),76,-1.9693877551020194,5 (official),93,0.7653061224489797,,,,,,,F,Latin American/Latino,Y,Domestic,6,"4,4,4,4,7,7",5,No
1501326,ANDRE'S LIST,2,3,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| ALGORITHMS AND THEORY| ARTIFICIAL INTELLIGENCE,"LAS POSITAS COLLEGE,UNIV OF CALIF SANTA CRUZ,CHABOT COLL",3.84,4,0.96,,,,,,,,,,,,,,,,,7.5 (self),0.8333333333333334,M,Other Asian,U,Perm Res,1,7,7,No
1634798,HELMBOLD'S LIST|VISHY'S LIST|WARMUTH'S LIST,1,1,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| ALGORITHMS AND THEORY,INDIAN INST OF TECH ROPAR,6.75,10,0.675,,,,157 (official),75,4.4887218045113,167 (official),93,3.621553884711801,4 (official),59,0.33458646616541365,,,,110 (official),,0.9166666666666666,M,Not Specified,N,Foreign: India,0,,,No
1634704,ALVARO'S LIST|FLANAGAN'S LIST|KOLAITIS'S LIST,1,1,3,CMPS,PhD, DATA MANAGEMENT SYSTEMS| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,BANGLADESH UNIV OF ENG/TECH,3.61,4,0.9025,,,,143 (official),19,-5.125,162 (official),82,-0.875,3 (official),17,-0.375,,,,85 (official),,0.7083333333333334,M,Bangladeshi,N,Foreign: Bangladesh,2,"2,4",3,No
1369912,GETOOR'S LIST|HELMBOLD'S LIST|THAKURTA LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS,UNIV OF CALIF DAVIS,3.4,4,0.85,,,,165 (official),95,6.418367346938794,167 (official),93,5.030612244897981,4 (official),59,-0.23469387755102034,,,,,,,F,Asian Indian,Y,Domestic,1,2,2,No
1634590,ACHLIOPTAS LIST|GETOOR'S LIST|THAKURTA LIST|WALKER'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| COMPUTER VISION,"SHARIF UNIV OF TECH TEHRAN,NORTH CAROLINA STATE UNIV",14.75,20,0.7375,4,4,1.0,150 (official),47,3.0909090909090935,164 (official),87,2.636363636363626,4 (official),59,0.6818181818181817,,,,,,,F,Iranian,N,Foreign: Iran,5,"1,4,4,4,9",4.4,Yes
1634320,DARRELL WANTS HIM,5,5,4,CMPS,MS, COMPUTER SECURITY| STORAGE SYSTEMS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"SAN JOSE STATE UNIV,LOUISIANA STATE UNIV SHREVEP,UNIVERSITY OF WASHINGTON,WHEATON COLLEGE MA,LOUISIANA ST UNIV BATON ROUGE",3.35,4,0.8375,3.45,4,0.8625,162 (official),90,3.418367346938794,151 (official),43,-10.96938775510202,4 (official),59,-0.23469387755102034,,,,,,,M,European/European descent,Y,Domestic,1,,,Yes
1634487,DAVIS' LIST|GETOOR'S LIST|PANG LIST|THAKURTA LIST,1,1,3,CMPS,PhD," DATA SCIENCE AND ANALYTICS| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| DATA MANAGEMENT SYSTEMS",BANGLADESH UNIV OF ENG/TECH,3.68,4,0.92,,,,152 (official),55,3.875,160 (official),76,-2.875,3 (official),17,-0.375,,,,93 (official),,0.775,M,Bangladeshi,N,Foreign: Bangladesh,2,"4,4",4,No
1633606,ANDRE'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,SHANGHAI UNIV ELECTRIC POWER,81.86,,,,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,95 (official),,0.7916666666666666,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
180199,DE ALFARO'S LIST|WALKER'S LIST,4,4,4,CMPS,PhD, HUMAN COMPUTER INTERACTION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING,"UNIV OF CALIF EXTENSION SC,SAN JOSE STATE UNIV,CABRILLO COLLEGE,UNIV OF CALIF SANTA CRUZ",3.831,4,0.95775,,,,164 (official),94,5.418367346938794,164 (official),87,2.0306122448979806,4.5 (official),82,0.26530612244897966,,,,,,,M,European/European descent,Y,Domestic,3,"4,7,8",6.33,Yes
1634795,GARCIA LUNA (JJ) LIST|OBRACZKA'S LIST,1,1,2,CMPS,PhD," COMPUTER SECURITY| DATA MANAGEMENT SYSTEMS| DATA VISUALIZATION, GRAPHICS AND VISION",ISLAMIC AZAD UNIV,16.68,20,0.834,,,,141 (official),14,-10.692307692307708,153 (official),51,-10.923076923076934,2.5 (official),7,-1.1538461538461542,,,,89 (official),,0.7416666666666667,F,Iranian,N,Perm Res,1,5,5,No
